Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos tarifarios
octubre 2020,RAMT,Transmision,$/kWh,Energia,Jalisco,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Jalisco,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Jalisco,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Noroeste,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Noroeste,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Norte,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Norte,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Oriente,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Oriente,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Peninsular,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Peninsular,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Sureste,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Sureste,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.0737
octubre 2020,DB1,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,DB2,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,PDBT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,GDBT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,RABT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,APBT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,APMT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,GDMTO,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,RAMT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679
octubre 2020,DIT,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.0737
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Baja California,NA,189.1200
octubre 2020,APMT,Distribucion,$/kW,Potencia,Baja California,NA,87.9900
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Baja California,NA,87.9900
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Baja California,NA,87.9900
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Baja California,NA,87.9900
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Baja California Sur,NA,189.1200
octubre 2020,APMT,Distribucion,$/kW,Potencia,Baja California Sur,NA,87.9900
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Baja California Sur,NA,87.9900
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Baja California Sur,NA,87.9900
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Baja California Sur,NA,87.9900
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Bajio,NA,361.7200
octubre 2020,APMT,Distribucion,$/kW,Potencia,Bajio,NA,95.8700
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Bajio,NA,95.8700
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Bajio,NA,95.8700
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Bajio,NA,95.8700
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Centro Occidente,NA,486.2600
octubre 2020,APMT,Distribucion,$/kW,Potencia,Centro Occidente,NA,152.0400
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Occidente,NA,152.0400
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Centro Occidente,NA,152.0400
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Centro Occidente,NA,152.0400
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Centro Oriente,NA,452.5400
octubre 2020,APMT,Distribucion,$/kW,Potencia,Centro Oriente,NA,146.2800
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Oriente,NA,146.2800
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Centro Oriente,NA,146.2800
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Centro Oriente,NA,146.2800
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Centro Sur,NA,510.5600
octubre 2020,APMT,Distribucion,$/kW,Potencia,Centro Sur,NA,216.3100
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Sur,NA,216.3100
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Centro Sur,NA,216.3100
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Centro Sur,NA,216.3100
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Golfo Centro,NA,367.9700
octubre 2020,APMT,Distribucion,$/kW,Potencia,Golfo Centro,NA,121.6700
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Golfo Centro,NA,121.6700
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Golfo Centro,NA,121.6700
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Golfo Centro,NA,121.6700
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Golfo Norte,NA,267.7000
octubre 2020,APMT,Distribucion,$/kW,Potencia,Golfo Norte,NA,56.5600
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Golfo Norte,NA,56.5600
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Golfo Norte,NA,56.5600
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Golfo Norte,NA,56.5600
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Jalisco,NA,518.5700
octubre 2020,APMT,Distribucion,$/kW,Potencia,Jalisco,NA,156.8000
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Jalisco,NA,156.8000
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Jalisco,NA,156.8000
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Jalisco,NA,156.8000
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Noroeste,NA,208.1300
octubre 2020,APMT,Distribucion,$/kW,Potencia,Noroeste,NA,88.7700
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Noroeste,NA,88.7700
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Noroeste,NA,88.7700
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Noroeste,NA,88.7700
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Norte,NA,335.7100
octubre 2020,APMT,Distribucion,$/kW,Potencia,Norte,NA,71.4000
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Norte,NA,71.4000
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Norte,NA,71.4000
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Norte,NA,71.4000
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Oriente,NA,493.8700
octubre 2020,APMT,Distribucion,$/kW,Potencia,Oriente,NA,198.1600
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Oriente,NA,198.1600
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Oriente,NA,198.1600
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Oriente,NA,198.1600
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Peninsular,NA,289.7000
octubre 2020,APMT,Distribucion,$/kW,Potencia,Peninsular,NA,88.8100
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Peninsular,NA,88.8100
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Peninsular,NA,88.8100
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Peninsular,NA,88.8100
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Sureste,NA,430.3800
octubre 2020,APMT,Distribucion,$/kW,Potencia,Sureste,NA,138.2900
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Sureste,NA,138.2900
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Sureste,NA,138.2900
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Sureste,NA,138.2900
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,237.7900
octubre 2020,APMT,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,59.4700
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,59.4700
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,59.4700
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,59.4700
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,304.3600
octubre 2020,APMT,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,84.2600
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,84.2600
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,84.2600
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,84.2600
octubre 2020,GDBT,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,294.3800
octubre 2020,APMT,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,66.0300
octubre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,66.0300
octubre 2020,GDMTO,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,66.0300
octubre 2020,RAMT,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,66.0300
octubre 2020,DB1,Capacidad,$/kWh,Energia,Baja California,NA,0.3744
octubre 2020,DB2,Capacidad,$/kWh,Energia,Baja California,NA,0.3729
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Baja California,NA,0.8043
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Baja California,NA,252.2194
octubre 2020,RABT,Capacidad,$/kWh,Energia,Baja California,NA,0.4289
octubre 2020,APBT,Capacidad,$/kWh,Energia,Baja California,NA,1.1178
octubre 2020,APMT,Capacidad,$/kW,Energia,Baja California,NA,0.9187
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Baja California,NA,289.8895
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Baja California,NA,276.1558
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Baja California,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Baja California,NA,317.5897
octubre 2020,DIT,Capacidad,$/kW,Potencia,Baja California,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Baja California Sur,NA,0.3744
octubre 2020,DB2,Capacidad,$/kWh,Energia,Baja California Sur,NA,0.3729
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Baja California Sur,NA,0.5706
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Baja California Sur,NA,214.2464
octubre 2020,RABT,Capacidad,$/kWh,Energia,Baja California Sur,NA,0.4289
octubre 2020,APBT,Capacidad,$/kWh,Energia,Baja California Sur,NA,1.0386
octubre 2020,APMT,Capacidad,$/kW,Energia,Baja California Sur,NA,0.6584
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Baja California Sur,NA,207.8001
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Baja California Sur,NA,212.3387
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Baja California Sur,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Baja California Sur,NA,231.7292
octubre 2020,DIT,Capacidad,$/kW,Potencia,Baja California Sur,NA,269.1642
octubre 2020,DB1,Capacidad,$/kWh,Energia,Bajio,NA,0.4120
octubre 2020,DB2,Capacidad,$/kWh,Energia,Bajio,NA,0.4101
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Bajio,NA,0.8553
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Bajio,NA,246.1872
octubre 2020,RABT,Capacidad,$/kWh,Energia,Bajio,NA,0.4751
octubre 2020,APBT,Capacidad,$/kWh,Energia,Bajio,NA,1.2382
octubre 2020,APMT,Capacidad,$/kW,Energia,Bajio,NA,0.9341
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Bajio,NA,317.5897
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Bajio,NA,273.4030
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Bajio,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Bajio,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Bajio,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Centro Occidente,NA,0.3660
octubre 2020,DB2,Capacidad,$/kWh,Energia,Centro Occidente,NA,0.3644
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Centro Occidente,NA,0.7075
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Centro Occidente,NA,210.6190
octubre 2020,RABT,Capacidad,$/kWh,Energia,Centro Occidente,NA,0.4185
octubre 2020,APBT,Capacidad,$/kWh,Energia,Centro Occidente,NA,1.0906
octubre 2020,APMT,Capacidad,$/kW,Energia,Centro Occidente,NA,0.9250
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Occidente,NA,317.4629
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Centro Occidente,NA,240.9178
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Centro Occidente,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Centro Occidente,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Centro Occidente,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Centro Oriente,NA,0.4037
octubre 2020,DB2,Capacidad,$/kWh,Energia,Centro Oriente,NA,0.4018
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Centro Oriente,NA,0.7108
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Centro Oriente,NA,221.5852
octubre 2020,RABT,Capacidad,$/kWh,Energia,Centro Oriente,NA,0.4649
octubre 2020,APBT,Capacidad,$/kWh,Energia,Centro Oriente,NA,1.2115
octubre 2020,APMT,Capacidad,$/kW,Energia,Centro Oriente,NA,0.9291
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Oriente,NA,314.6419
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Centro Oriente,NA,271.1171
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Centro Oriente,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Centro Oriente,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Centro Oriente,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Centro Sur,NA,0.4370
octubre 2020,DB2,Capacidad,$/kWh,Energia,Centro Sur,NA,0.4350
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Centro Sur,NA,0.7033
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Centro Sur,NA,195.7387
octubre 2020,RABT,Capacidad,$/kWh,Energia,Centro Sur,NA,0.5060
octubre 2020,APBT,Capacidad,$/kWh,Energia,Centro Sur,NA,1.3188
octubre 2020,APMT,Capacidad,$/kW,Energia,Centro Sur,NA,0.7716
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Sur,NA,295.4703
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Centro Sur,NA,212.6209
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Centro Sur,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Centro Sur,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Centro Sur,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Golfo Centro,NA,0.3825
octubre 2020,DB2,Capacidad,$/kWh,Energia,Golfo Centro,NA,0.3808
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Golfo Centro,NA,0.8214
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Golfo Centro,NA,246.1872
octubre 2020,RABT,Capacidad,$/kWh,Energia,Golfo Centro,NA,0.4388
octubre 2020,APBT,Capacidad,$/kWh,Energia,Golfo Centro,NA,1.1435
octubre 2020,APMT,Capacidad,$/kW,Energia,Golfo Centro,NA,0.9271
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Golfo Centro,NA,317.5897
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Golfo Centro,NA,259.9642
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Golfo Centro,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Golfo Centro,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Golfo Centro,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Golfo Norte,NA,0.4125
octubre 2020,DB2,Capacidad,$/kWh,Energia,Golfo Norte,NA,0.4107
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Golfo Norte,NA,0.8863
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Golfo Norte,NA,216.0936
octubre 2020,RABT,Capacidad,$/kWh,Energia,Golfo Norte,NA,0.4759
octubre 2020,APBT,Capacidad,$/kWh,Energia,Golfo Norte,NA,1.2400
octubre 2020,APMT,Capacidad,$/kW,Energia,Golfo Norte,NA,0.9194
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Golfo Norte,NA,325.3495
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Golfo Norte,NA,276.1558
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Golfo Norte,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Golfo Norte,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Golfo Norte,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Jalisco,NA,0.4070
octubre 2020,DB2,Capacidad,$/kWh,Energia,Jalisco,NA,0.4052
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Jalisco,NA,0.8746
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Jalisco,NA,197.7107
octubre 2020,RABT,Capacidad,$/kWh,Energia,Jalisco,NA,0.4691
octubre 2020,APBT,Capacidad,$/kWh,Energia,Jalisco,NA,1.2224
octubre 2020,APMT,Capacidad,$/kW,Energia,Jalisco,NA,0.9204
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Jalisco,NA,317.5897
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Jalisco,NA,252.2589
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Jalisco,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Jalisco,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Jalisco,NA,317.5897
octubre 2020,DB1,Capacidad,$/kWh,Energia,Noroeste,NA,0.3730
octubre 2020,DB2,Capacidad,$/kWh,Energia,Noroeste,NA,0.3715
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Noroeste,NA,0.8011
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Noroeste,NA,252.2194
octubre 2020,RABT,Capacidad,$/kWh,Energia,Noroeste,NA,0.4272
octubre 2020,APBT,Capacidad,$/kWh,Energia,Noroeste,NA,1.1133
octubre 2020,APMT,Capacidad,$/kW,Energia,Noroeste,NA,0.9222
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Noroeste,NA,317.5897
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Noroeste,NA,276.1558
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Noroeste,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Noroeste,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Noroeste,NA,317.5195
octubre 2020,DB1,Capacidad,$/kWh,Energia,Norte,NA,0.3959
octubre 2020,DB2,Capacidad,$/kWh,Energia,Norte,NA,0.3942
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Norte,NA,0.7547
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Norte,NA,246.1872
octubre 2020,RABT,Capacidad,$/kWh,Energia,Norte,NA,0.4553
octubre 2020,APBT,Capacidad,$/kWh,Energia,Norte,NA,1.1865
octubre 2020,APMT,Capacidad,$/kW,Energia,Norte,NA,0.9403
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Norte,NA,325.3495
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Norte,NA,252.2613
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Norte,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Norte,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Norte,NA,325.3495
octubre 2020,DB1,Capacidad,$/kWh,Energia,Oriente,NA,0.3970
octubre 2020,DB2,Capacidad,$/kWh,Energia,Oriente,NA,0.3952
octubre 2020,PDBT,Capacidad,$/kWh,Energia,Oriente,NA,0.7247
octubre 2020,GDBT,Capacidad,$/kW,Potencia,Oriente,NA,182.8837
octubre 2020,RABT,Capacidad,$/kWh,Energia,Oriente,NA,0.4566
octubre 2020,APBT,Capacidad,$/kWh,Energia,Oriente,NA,1.1899
octubre 2020,APMT,Capacidad,$/kW,Energia,Oriente,NA,0.9307
octubre 2020,GDMTH,Capacidad,$/kW,Potencia,Oriente,NA,291.5136
octubre 2020,GDMTO,Capacidad,$/kW,Potencia,Oriente,NA,235.7215
octubre 2020,RAMT,Capacidad,$/kW,Potencia,Oriente,NA,124.8510
octubre 2020,DIST,Capacidad,$/kW,Potencia,Oriente,NA,325.3495
octubre 2020,DIT,Capacidad,$/kW,Potencia,Oriente,NA,325.3495
