Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos Tarifarios,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,I,1.8308,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,P,2.1655,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Centro Sur,SP,0,
noviembre 2018,GDMTH,Transmision,$/kWh,Energia,Centro Sur,NA,0.1585,
noviembre 2018,DIST,Transmision,$/kWh,Energia,Centro Sur,NA,0.1585,
noviembre 2018,DIT,Transmision,$/kWh,Energia,Centro Sur,NA,0.0696,
noviembre 2018,GDMTH,Perdidas,$/kWh,Energia,Centro Sur,NA,0,
noviembre 2018,GDMTH,Distribucion,$/kW,Potencia,Centro Sur,NA,205.59,
noviembre 2018,GDMTH,Capacidad,$/kW,Potencia,Centro Sur,NA,403.5368,
noviembre 2018,DIST,Capacidad,$/kW,Potencia,Centro Sur,NA,444.3443,
noviembre 2018,DIT,Capacidad,$/kW,Potencia,Centro Sur,NA,444.3443,
noviembre 2018,GDMTH,Suministro,$/Cliente,Usuarios,Centro Sur,NA,474.5,
noviembre 2018,DIST,Suministro,$/Cliente,Usuarios,Centro Sur,NA,1423.5,
noviembre 2018,DIT,Suministro,$/Cliente,Usuarios,Centro Sur,NA,1423.5,
noviembre 2018,GDMTH,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
noviembre 2018,DIST,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
noviembre 2018,DIT,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0054,
noviembre 2018,GDMTH,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0091,
noviembre 2018,DIST,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0091,
noviembre 2018,DIT,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0091,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.8921,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.6573,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.9548,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.9218,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.6111,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.8459,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,B,0.9752,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,I,1.8092,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,P,1.9819,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Centro,SP,0,
noviembre 2018,GDMTH,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1585,
noviembre 2018,DIST,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1585,
noviembre 2018,DIT,Transmision,$/kWh,Energia,Golfo Centro,NA,0.0696,
noviembre 2018,GDMTH,Perdidas,$/kWh,Energia,Golfo Centro,NA,0,
noviembre 2018,GDMTH,Distribucion,$/kW,Potencia,Golfo Centro,NA,114.82,
noviembre 2018,GDMTH,Capacidad,$/kW,Potencia,Golfo Centro,NA,433.7464,
noviembre 2018,DIST,Capacidad,$/kW,Potencia,Golfo Centro,NA,444.3443,
noviembre 2018,DIT,Capacidad,$/kW,Potencia,Golfo Centro,NA,444.3443,
noviembre 2018,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,447.83,
noviembre 2018,DIST,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,1343.48,
noviembre 2018,DIT,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,1343.48,
noviembre 2018,GDMTH,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
noviembre 2018,DIST,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
noviembre 2018,DIT,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0054,
noviembre 2018,GDMTH,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0091,
noviembre 2018,DIST,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0091,
noviembre 2018,DIT,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0091,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.9152,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.5396,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.6891,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.888,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.5153,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.6629,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,B,0.7963,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,I,1.4682,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,P,1.5473,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Golfo Norte,SP,0,
noviembre 2018,GDMTH,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1585,
noviembre 2018,DIST,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1585,
noviembre 2018,DIT,Transmision,$/kWh,Energia,Golfo Norte,NA,0.0696,
noviembre 2018,GDMTH,Perdidas,$/kWh,Energia,Golfo Norte,NA,0,
noviembre 2018,GDMTH,Distribucion,$/kW,Potencia,Golfo Norte,NA,53.64,
noviembre 2018,GDMTH,Capacidad,$/kW,Potencia,Golfo Norte,NA,444.3443,
noviembre 2018,DIST,Capacidad,$/kW,Potencia,Golfo Norte,NA,444.3443,
noviembre 2018,DIT,Capacidad,$/kW,Potencia,Golfo Norte,NA,444.3443,
noviembre 2018,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,524.69,
noviembre 2018,DIST,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,1574.07,
noviembre 2018,DIT,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,1574.07,
noviembre 2018,GDMTH,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
noviembre 2018,DIST,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
noviembre 2018,DIT,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0054,
noviembre 2018,GDMTH,CENACE,$/kWh,Energia,Jalisco,NA,0.0091,
noviembre 2018,DIST,CENACE,$/kWh,Energia,Jalisco,NA,0.0091,
noviembre 2018,DIT,CENACE,$/kWh,Energia,Jalisco,NA,0.0091,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.9071,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.788,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,2.0388,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.9765,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.7435,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Jalisco,P,2.0991,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Jalisco,B,0.8724,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Jalisco,I,1.6797,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Jalisco,P,1.9218,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Jalisco,SP,0,
noviembre 2018,GDMTH,Transmision,$/kWh,Energia,Jalisco,NA,0.1585,
noviembre 2018,DIST,Transmision,$/kWh,Energia,Jalisco,NA,0.1585,
noviembre 2018,DIT,Transmision,$/kWh,Energia,Jalisco,NA,0.0696,
noviembre 2018,GDMTH,Perdidas,$/kWh,Energia,Jalisco,NA,0,
noviembre 2018,GDMTH,Distribucion,$/kW,Potencia,Jalisco,NA,148.5,
noviembre 2018,GDMTH,Capacidad,$/kW,Potencia,Jalisco,NA,433.7464,
noviembre 2018,DIST,Capacidad,$/kW,Potencia,Jalisco,NA,444.3443,
noviembre 2018,DIT,Capacidad,$/kW,Potencia,Jalisco,NA,433.7464,
noviembre 2018,GDMTH,Suministro,$/Cliente,Usuarios,Jalisco,NA,486.8,
noviembre 2018,DIST,Suministro,$/Cliente,Usuarios,Jalisco,NA,1460.41,
noviembre 2018,DIT,Suministro,$/Cliente,Usuarios,Jalisco,NA,1460.41,
noviembre 2018,GDMTH,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
noviembre 2018,DIST,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
noviembre 2018,DIT,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0054,
noviembre 2018,GDMTH,CENACE,$/kWh,Energia,Noroeste,NA,0.0091,
noviembre 2018,DIST,CENACE,$/kWh,Energia,Noroeste,NA,0.0091,
noviembre 2018,DIT,CENACE,$/kWh,Energia,Noroeste,NA,0.0091,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.8582,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.5053,
noviembre 2018,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.6918,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.8877,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.4434,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.7165,
noviembre 2018,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Noroeste,B,0.7676,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Noroeste,I,1.3495,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Noroeste,P,1.5004,
noviembre 2018,DIT,Generacion,$/kWh,Energia,Noroeste,SP,0,
noviembre 2018,GDMTH,Transmision,$/kWh,Energia,Noroeste,NA,0.1585,
noviembre 2018,DIST,Transmision,$/kWh,Energia,Noroeste,NA,0.1585,
noviembre 2018,DIT,Transmision,$/kWh,Energia,Noroeste,NA,0.0696,
noviembre 2018,GDMTH,Perdidas,$/kWh,Energia,Noroeste,NA,0,
noviembre 2018,GDMTH,Distribucion,$/kW,Potencia,Noroeste,NA,84.16,
noviembre 2018,GDMTH,Capacidad,$/kW,Potencia,Noroeste,NA,433.7464,
noviembre 2018,DIST,Capacidad,$/kW,Potencia,Noroeste,NA,444.3443,
noviembre 2018,DIT,Capacidad,$/kW,Potencia,Noroeste,NA,433.6504,
noviembre 2018,GDMTH,Suministro,$/Cliente,Usuarios,Noroeste,NA,591.73,
noviembre 2018,DIST,Suministro,$/Cliente,Usuarios,Noroeste,NA,1775.19,
noviembre 2018,DIT,Suministro,$/Cliente,Usuarios,Noroeste,NA,1775.19,
noviembre 2018,GDMTH,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
noviembre 2018,DIST,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
noviembre 2018,DIT,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0054,
noviembre 2018,GDMTH,CENACE,$/kWh,Energia,Norte,NA,0.0091,
